time_us,event,node_id,packet_id,details_json
18331316,packet_delivered,5,5332,"{""kind"": ""voice"", ""latency_us"": 1318}"
18332500,voice_frame_generated,6,5333,"{""sequence"": 916}"
18332500,queue_depth,6,,"{""depth"": 1}"
18332500,tx_start,6,5333,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18333816,packet_delivered,6,5333,"{""kind"": ""voice"", ""latency_us"": 1318}"
18340000,voice_frame_generated,1,5334,"{""sequence"": 567}"
18340000,queue_depth,1,,"{""depth"": 1}"
18340000,tx_start,1,5334,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18341316,packet_delivered,1,5334,"{""kind"": ""voice"", ""latency_us"": 1318}"
18342500,voice_frame_generated,2,5335,"{""sequence"": 917}"
18342500,queue_depth,2,,"{""depth"": 1}"
18342500,tx_start,2,5335,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18343816,packet_delivered,2,5335,"{""kind"": ""voice"", ""latency_us"": 1318}"
18345000,voice_frame_generated,3,5336,"{""sequence"": 917}"
18345000,queue_depth,3,,"{""depth"": 1}"
18345000,tx_start,3,5336,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18346316,packet_delivered,3,5336,"{""kind"": ""voice"", ""latency_us"": 1318}"
18347500,voice_frame_generated,4,5337,"{""sequence"": 917}"
18347500,queue_depth,4,,"{""depth"": 1}"
18347500,tx_start,4,5337,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18348816,packet_delivered,4,5337,"{""kind"": ""voice"", ""latency_us"": 1318}"
18350000,voice_frame_generated,5,5338,"{""sequence"": 917}"
18350000,queue_depth,5,,"{""depth"": 1}"
18350000,tx_start,5,5338,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18351316,packet_delivered,5,5338,"{""kind"": ""voice"", ""latency_us"": 1318}"
18352500,voice_frame_generated,6,5339,"{""sequence"": 917}"
18352500,queue_depth,6,,"{""depth"": 1}"
18352500,tx_start,6,5339,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18353816,packet_delivered,6,5339,"{""kind"": ""voice"", ""latency_us"": 1318}"
18360000,voice_frame_generated,1,5340,"{""sequence"": 568}"
18360000,queue_depth,1,,"{""depth"": 1}"
18360000,tx_start,1,5340,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18361316,packet_delivered,1,5340,"{""kind"": ""voice"", ""latency_us"": 1318}"
18362500,voice_frame_generated,2,5341,"{""sequence"": 918}"
18362500,queue_depth,2,,"{""depth"": 1}"
18362500,tx_start,2,5341,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18363816,packet_delivered,2,5341,"{""kind"": ""voice"", ""latency_us"": 1318}"
18365000,voice_frame_generated,3,5342,"{""sequence"": 918}"
18365000,queue_depth,3,,"{""depth"": 1}"
