time_us,event,node_id,packet_id,details_json
603316,packet_collided,5,185,{}
603816,packet_collided,6,186,{}
620000,voice_frame_generated,1,187,"{""sequence"": 31}"
620000,tx_start,1,187,"{""airtime_us"": 1316}"
620500,voice_frame_generated,2,188,"{""sequence"": 31}"
620500,collision_detected,2,188,"{""with_packet_id"": 187}"
620500,tx_start,2,188,"{""airtime_us"": 1316}"
621000,voice_frame_generated,3,189,"{""sequence"": 31}"
621000,collision_detected,3,189,"{""with_packet_id"": 187}"
621000,collision_detected,3,189,"{""with_packet_id"": 188}"
621000,tx_start,3,189,"{""airtime_us"": 1316}"
621316,packet_collided,1,187,{}
621500,voice_frame_generated,4,190,"{""sequence"": 31}"
621500,collision_detected,4,190,"{""with_packet_id"": 188}"
621500,collision_detected,4,190,"{""with_packet_id"": 189}"
621500,tx_start,4,190,"{""airtime_us"": 1316}"
621816,packet_collided,2,188,{}
622000,voice_frame_generated,5,191,"{""sequence"": 31}"
622000,collision_detected,5,191,"{""with_packet_id"": 189}"
622000,collision_detected,5,191,"{""with_packet_id"": 190}"
622000,tx_start,5,191,"{""airtime_us"": 1316}"
622316,packet_collided,3,189,{}
622500,voice_frame_generated,6,192,"{""sequence"": 31}"
622500,collision_detected,6,192,"{""with_packet_id"": 190}"
622500,collision_detected,6,192,"{""with_packet_id"": 191}"
622500,tx_start,6,192,"{""airtime_us"": 1316}"
622816,packet_collided,4,190,{}
623316,packet_collided,5,191,{}
623816,packet_collided,6,192,{}
640000,voice_frame_generated,1,193,"{""sequence"": 32}"
640000,tx_start,1,193,"{""airtime_us"": 1316}"
640500,voice_frame_generated,2,194,"{""sequence"": 32}"
640500,collision_detected,2,194,"{""with_packet_id"": 193}"
640500,tx_start,2,194,"{""airtime_us"": 1316}"
641000,voice_frame_generated,3,195,"{""sequence"": 32}"
641000,collision_detected,3,195,"{""with_packet_id"": 193}"
641000,collision_detected,3,195,"{""with_packet_id"": 194}"
641000,tx_start,3,195,"{""airtime_us"": 1316}"
641316,packet_collided,1,193,{}
641500,voice_frame_generated,4,196,"{""sequence"": 32}"
641500,collision_detected,4,196,"{""with_packet_id"": 194}"
641500,collision_detected,4,196,"{""with_packet_id"": 195}"
641500,tx_start,4,196,"{""airtime_us"": 1316}"
641816,packet_collided,2,194,{}
